train_loss,epoch,step
1.3980579376220703,0,49
1.537420630455017,0,99
1.281290054321289,0,149
1.3106743097305298,0,199
1.000455379486084,0,249
1.1066210269927979,0,299
1.0632984638214111,0,349
0.8748657703399658,1,399
0.9317858219146729,1,449
0.8838086724281311,1,499
0.8836663961410522,1,549
0.8749889135360718,1,599
0.8094865083694458,1,649
0.9339384436607361,1,699
0.7598267197608948,1,749
